talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,chuva_acumulada_30d,chuva_acumulada_60d,chuva_acumulada_90d,gdd_diario,GDA_mensal,ndvi_target
RP_Talhao_Central,2021-09-08,29.979166666666668,37.9,23.4,0.0,7.12,0.276,211.66666666666666,0.1296162015402646,1.0999999999999999,1.0999999999999999,1.0999999999999999,11.979166666666668,186.3125,0.1296162015402646
RP_Talhao_Central,2021-09-09,28.412499999999998,35.2,23.7,0.1,5.91,0.276,183.125,0.1296162015402646,1.2,1.2,1.2,10.412499999999998,196.72500000000002,0.1296162015402646
RP_Talhao_Central,2021-09-10,25.45,30.4,21.2,0.5,3.61,0.27375,160.54166666666666,0.1296162015402646,1.7,1.7,1.7,7.449999999999999,204.175,0.1296162015402646
RP_Talhao_Central,2021-09-11,25.7625,33.5,20.4,1.1,5.13,0.271,210.0,0.1296162015402646,2.8,2.8,2.8,7.762499999999999,208.40833333333333,0.1296162015402646
RP_Talhao_Central,2021-09-12,27.670833333333334,34.9,20.0,0.1,5.94,0.27575,216.375,0.1296162015402646,2.9,2.9,2.9,9.670833333333334,213.54583333333335,0.1296162015402646
RP_Talhao_Central,2021-09-13,29.191666666666666,36.6,23.3,0.0,6.92,0.277,228.5,0.1296162015402646,2.9,2.9,2.9,11.191666666666666,219.48333333333335,0.1296162015402646
RP_Talhao_Central,2021-09-14,28.6375,36.3,21.0,0.0,6.89,0.27725000000000005,237.45833333333334,0.1296162015402646,2.9,2.9,2.9,10.6375,224.525,0.1296162015402646
RP_Talhao_Central,2021-09-15,27.9875,33.9,21.9,0.0,5.11,0.2810416666666667,180.29166666666666,0.1296162015402646,2.9,2.9,2.9,9.9875,227.87916666666666,0.1296162015402646
RP_Talhao_Central,2021-09-16,28.1125,35.3,22.9,0.0,6.2,0.27975,224.875,0.1296162015402646,2.9,2.9,2.9,10.1125,231.69583333333333,0.1296162015402646
RP_Talhao_Central,2021-09-17,27.900000000000002,34.5,22.7,0.0,6.07,0.28154166666666663,229.125,0.1296162015402646,2.9,2.9,2.9,9.900000000000002,234.04583333333332,0.1296162015402646
RP_Talhao_Central,2021-09-18,28.8625,36.0,21.7,0.0,5.87,0.27937500000000004,254.25,0.1296162015402646,2.9,2.9,2.9,10.8625,238.13333333333333,0.1296162015402646
